"pccode","casnum","pcname"
80811,101053,"4,6-Dichloro-N-(2-chlorophenyl)-1,3,5-triazin-2-amine"
80812,3004704,"s-Triazine, 2-(diethylamino)-4-(isopropylamino)-6-methoxy-"
80812,3004704,"1,3,5-Triazine-2,4-diamine, N,N-diethyl-6-methoxy-N'-(1-methylethyl)-"
80812,3004704,"s-Triazine, 2-(diethylamino)-4-(isopropylamino)-6-methoxy-"
80812,3004704,"1,3,5-Triazine-2,4-diamine, N,N-diethyl-6-methoxy-N'-(1-methylethyl)-"
80812,3004704,"Ipatone"
80812,3004704,"G 31717"
80812,3004704,"s-Triazine, 2-(diethylamino)-4-(isopropylamino)-6-methoxy-"
80812,3004704,"G 31717"
80812,3004704,"N,N-Diethyl-6-methoxy-N'-(1-methylethyl)-1,3,5-triazine-2,4-diamine"
80812,3004704,"Ipatone"
80812,3004704,"s-Triazine, 2-(diethylamino)-4-(isopropylamino)-6-methoxy-"
80812,3004704,"2-(Diethylamino)-4-(isopropylamino)-6-methoxy-s-triazine"
80813,886500,"Igran 50"
80813,886500,"s-Triazine, 2-(tert-butylamino)-4-(ethylamino)-6-(methylthio)-"
80813,886500,"2-tert-Butylamino-4-ethylamino-6-methylthio-s-triazine"
80813,886500,"1,3,5-Triazine-2,4-diamine, N-(1,1-dimethylethyl)-N'-ethyl-6-(methylthio)-"
80813,886500,"Prebane"
80813,886500,"Clarosan"
80813,886500,"Igran"
80813,886500,"Short-Stop"
80813,886500,"Terbutrex"
80813,886500,"HS-14260"
80813,886500,"s-Triazine, 2-(tert-butylamino)-4-(ethylamino)-6-(methylthio)-"
80813,886500,"2-Methylthio-4-ethylamino-6-tert-butylamino-s-triazine"
80813,886500,"Terbutryn"
80813,886500,"s-Triazine, 2-(tert-butylamino)-4-(ethylamino)-6-(methylthio)-"
80813,886500,"1,3,5-Triazine-2,4-diamine, N-(1,1-dimethylethyl)-N'-ethyl-6-(methylthio)-"
80813,886500,"2-(tert-Butylamino)-4-(ethylamino)-6-(methylthio)-s-triazine"
80813,886500,"GS 14260"
80814,5915413,"Primatol M"
80814,5915413,"Gardoprim"
80814,5915413,"Sorgoprim"
80814,5915413,"1,3,5-Triazine-2,4-diamine, 6-chloro-N-(1,1-dimethylethyl)-N'-ethyl-"
80814,5915413,"1,3,5-Triazine-2,4-diamine, 6-chloro-N-(1,1-dimethylethyl)-N'-ethyl-"
80814,5915413,"GS 13529"
80814,5915413,"Terbuthylazine"
80814,5915413,"s-Triazine, 2-(tert-butylamino)-4-chloro-6-(ethylamino)-"
80814,5915413,"s-Triazine, 2-(tert-butylamino)-4-chloro-6-(ethylamino)-"
80814,5915413,"2-(tert-Butylamino)-4-chloro-6-(ethylamino)-s-triazine"
80814,5915413,"Primatol M80"
80814,5915413,"6-Chloro-N-(1,1-dimethylethyl)-N'-ethyl-1,3,5-triazine-2,4-diamine"
80814,5915413,"2-tert-Butylamino-4-chloro-6-ethylamino-s-triazine"
80815,22936750,"s-Triazine, 2-((1,2-dimethylpropyl)amino)-4-(ethylamino)-6-(methylthio)-"
80815,22936750,"2-(Methylthio)-4-(ethylamino)-6-((1,2-dimethylpropyl)amino)-s-triazine"
80815,22936750,"C 18898"
80815,22936750,"N-(1,2-Dimethylpropyl)-N'-ethyl-6-(methylthio)-1,3,5-triazine-2,4-diamine"
80815,22936750,"1,3,5-Triazine-2,4-diamine, N-(1,2-dimethylpropyl)-N'-ethyl-6-(methylthio)-"
80815,22936750,"Belclene 310"
80815,22936750,"s-Triazine, 2-((1,2-dimethylpropyl)amino)-4-(ethylamino)-6-(methylthio)-"
80815,22936750,"1,3,5-Triazine-2,4-diamine, N-(1,2-dimethylpropyl)-N'-ethyl-6-(methylthio)-"
80815,22936750,"Dimethametryn"
80815,22936750,"Dimethametryn"
80816,8070766,"AAtram (propachlor with atrazine)(019101+080803)"
80816,8070766,"AAtram (propachlor with atrazine)(019101+080803)"
80816,8070766,"2-Chloro-N-(1-methylethyl)-N-phenylacetamide with 6-chloro-N-ethyl-N'-(1-methylethyl)-1,3,5-triazine-2,4-diamine"
80817,39312806,"Terraklene (simazine-paraquat mixture)"
80817,39312806,"1,1'-Dimethyl-4,4'-bipyridinium dichloride with 6-chloro-N,N'-diethyl-1,3,5-triazine-2,4-diamine mixture"
80818,730979198,"1,3,5-Triazine-2,4-diamine, N2-[(1R, 2S)-2,3-dihydro-2,6-dimethyl-1H-inden-1-yl]-6-[(1-fluoroethyl]- (CAS"
80818,730979198,"Indaziflam Technical"
80818,730979198,"1,3,5-Triazine-2,4-diamine, N2-[(1R, 2S)-2,3-dihydro-2,6-dimethyl-1H-inden-1-yl]-6-[(1R)-1-fluoroethyl]-(CAS"
80818,730979198,"Indaziflam"
80818,730979198,"1,3,5-Triazine-2,4-diamine, N2-[(1R, 2S)-2,3-dihydro-2,6-dimethyl-1H-inden-1-yl]-6-[(1S)-1-fluoroethyl]- (CAS"
80818,730979198,"BCS-AA10717"
80818,730979325,"1,3,5-Triazine-2,4-diamine, N2-[(1R, 2S)-2,3-dihydro-2,6-dimethyl-1H-inden-1-yl]-6-[(1-fluoroethyl]- (CAS"
80818,730979325,"Indaziflam Technical"
80818,730979325,"1,3,5-Triazine-2,4-diamine, N2-[(1R, 2S)-2,3-dihydro-2,6-dimethyl-1H-inden-1-yl]-6-[(1R)-1-fluoroethyl]-(CAS"
80818,730979325,"Indaziflam"
80818,730979325,"1,3,5-Triazine-2,4-diamine, N2-[(1R, 2S)-2,3-dihydro-2,6-dimethyl-1H-inden-1-yl]-6-[(1S)-1-fluoroethyl]- (CAS"
80818,730979325,"BCS-AA10717"
80818,950782862,"1,3,5-Triazine-2,4-diamine, N2-[(1R, 2S)-2,3-dihydro-2,6-dimethyl-1H-inden-1-yl]-6-[(1-fluoroethyl]- (CAS"
80818,950782862,"Indaziflam Technical"
80818,950782862,"1,3,5-Triazine-2,4-diamine, N2-[(1R, 2S)-2,3-dihydro-2,6-dimethyl-1H-inden-1-yl]-6-[(1R)-1-fluoroethyl]-(CAS"
80818,950782862,"Indaziflam"
80818,950782862,"1,3,5-Triazine-2,4-diamine, N2-[(1R, 2S)-2,3-dihydro-2,6-dimethyl-1H-inden-1-yl]-6-[(1S)-1-fluoroethyl]- (CAS"
80818,950782862,"BCS-AA10717"
80901,115786,"Tributyl (2,4-dichlorobenzyl) phosphonium chloride"
80901,115786,"Phosfon"
80901,115786,"Phosfon"
80901,115786,"Chlorphonium chloride"
80901,115786,"Phosphon"
80901,115786,"Chlorphonium chloride"
81000,71133147,"Acetic acid, 2-bromo-2,2-dichloro-"
81000,71133147,"Bromodichloroacetic acid"
81000,71133147,"Dichlorobromoacetic acid"
81001,650511,"Sodium trichloroacetate(Not selected for InertFinder)"
81001,650511,"Sodium TCA"
81001,650511,"Acetic acid, trichloro-, sodium salt"
81002,76039,"Trichloroacetic acid"
81002,76039,"TCA"
81002,76039,"Acetic acid, trichloro-"
81003,16094023,"Acetic acid, trichloro-, magnesium salt"
81003,16094023,"Trichloroacetic acid, magnesium salt"
81003,16094023,"Magnesium trichloroacetate"
81003,16094023,"Acetic acid, trichloro-, magnesium salt"
81003,16094023,"Acetic acid, trichloro-, magnesium salt"
81004,5278955,"Acetic acid, dibromochloro-"
81004,5278955,"Acetic acid, 2,2-dibromo-2-chloro-"
81004,5278955,"Dibromochloroacetic acid"
81004,5278955,"Chlorodibromoacetic acid"
81005,75967,"Tribromoacetic acid"
81005,75967,"2,2,2-Tribromoacetic acid"
81005,75967,"Acetic acid, 2,2,2-tribromo-"
81005,75967,"Acetic acid, tribromo-"
81101,120821,"Pseudocumene"
81101,120821,"Benzene, 1,2,4-trichloro-"
81101,120821,"Hostetex L-PEC"
81101,120821,"1,2,4-Trichlorobenzene"
81101,120821,"as-Trichlorobenzene"
81101,120821,"1,2,4-Trichlorobenzol"
81201,71556,"1,1,1-Trichloroethane"
81201,71556,"Methyl chloroform"
81201,71556,"Ethane, 1,1,1-trichloro-"
81202,79016,"Ethene, trichloro-"
81202,79016,"Trichloroethylene(NO INERT USE)"
81203,79005,"Ethane, 1,1,2-trichloro-"
81203,79005,"1,1,2-Trichloroethane(NO INERT USE - REVOKED)"
81301,133062,"Captex"
81301,133062,"Vangard K"
81301,133062,"Vancide 89"
81301,133062,"Glyodex 37-22"
81301,133062,"Aacaptan"
81301,133062,"ENT 26,538"
81301,133062,"Flit 406"
81301,133062,"Glyodex 3722"
81301,133062,"Captanex"
81301,133062,"Captaf 85W"
81301,133062,"Fungus Ban Type II"
81301,133062,"Captancapteneet 26,538"
81301,133062,"N-((Trichloromethyl)thio)-4-cyclohexene-1,2-dicarboximide"
81301,133062,"Esso fungicide 406"
81301,133062,"Kaptan"
81301,133062,"Neracid"
81301,133062,"Merpan"
81301,133062,"N-(Trichloromethylmercapto)tetrahydrophthalimide"
81301,133062,"Orthocide"
81301,133062,"Captan 50W"
81301,133062,"Orthocide 406"
81301,133062,"Amercide"
81301,133062,"N-((Trichloromethyl)thio)-cis-.delta.(sup 4)-cyclohexene-1,2-dicarboximide"
81301,133062,"Merpan 90"
81301,133062,"1H-Isoindole-1,2(2H)-dione, 3a,4,7,7a-tetrahydro-2-((trichloromethyl)thio)-"
81301,133062,"NCI-C00077"
81301,133062,"Orthocid-83"
81301,133062,"4-Cyclohexene-1,2-dicarboximide, N-((trichloromethyl)thio)-, (Z)-"
81301,133062,"SR 406"
81301,133062,"Pillarcap"
81301,133062,"N-Trichloromethylthio tetrahydrophthalimide"
81301,133062,"cis-N-Trichloromethylthio-4-cyclohexene-1,2-dicarboximide"
81301,133062,"Captan"
81301,133062,"((Trichloromethyl)thio)tetrahydrophthalamide"
81301,133062,"Vondcaptan"
81301,133062,"Stauffer Captan"
81301,133062,"N-Trichloromethylmercaptotetrahydrophthalimide"
81301,133062,"Malipur"
81301,133062,"Captaf"
81401,2782572,"Hilite 60"
81401,2782572,"Fichlor 60S"
81401,2782572,"Dichloro-s-triazine-2,4,6-trione"
81401,2782572,"Troclosene"
81401,2782572,"Fi Clor 60S"
81401,2782572,"Isocyanuric dichloride"
81401,2782572,"Isocyanuric acid, dichloro-"
81401,2782572,"1,3,5-Triazine-2,4,6(1H,3H,5H)-trione, 1,3-dichloro-"
81401,2782572,"ACL 70"
81401,2782572,"Dichloro-s-triazine-2,4,6(1H,3H,5H)-trione"
81401,2782572,"Dichlorocyanuric acid"
81401,2782572,"Orced"
81401,2782572,"Fi Clor 71"
81401,2782572,"2,6-Dichloroisocyanurate"
81401,2782572,"CDS 60"
81401,2782572,"Dichloro-s-triazinetrione"
81401,2782572,"1,3-Dichloro-s-triazine-2,4,6-(1H,3H,5H)-trione"
81401,2782572,"Basolan DC"
81401,2782572,"Dichloroisocyanurate"
81401,2782572,"Dichloroisocyanuric acid"
81401,2782572,"s-Triazinetrione, dichloro-"
81402,108805,"Isocyanuric acid"
81402,108805,"2,4,6-Trihydroxy-1,3,5-triazine"
81402,108805,"Cyanuric acid"
81402,108805,"Trihydroxycyanidine"
81402,108805,"Tricyanic acid"
81402,108805,"s-Triazine-2,4,6-triol"
81402,108805,"Pseudocyanuric acid"
81402,108805,"1,3,5-Triazine-2,4,6(1H,3H,5H)-trione"
81402,108805,"s-Triazinetrione"
81402,108805,"s-Triazinetriol"
81402,108805,"Tricarbimide"
81403,2244215,"Potassium dichlorocyanurate"
81403,2244215,"Potassium dichloro-s-triazinetrione"
81403,2244215,"Potassium dichloroisocyanurate"
81403,2244215,"1,3,5-Triazine-2,4,6(1H,3H,5H)-trione, 1,3-dichloro-, potassium salt"
81403,2244215,"1,3-Dichloro-1,3,5-triazine-2,4,6(1H,3H,5H)-trione, potassium salt"
81403,2244215,"ACL 59"
81404,2893789,"1,3,5-Triazine, 2,4,6(1H,3H,5H)-trione, 1,3-dichloro-, sodium salt"
81404,2893789,"Sodium salt of dichloro-s-triazinetrione"
81404,2893789,"ACL 60"
81404,2893789,"Sodium dichloro-s-triazinetrione"
81404,2893789,"Monosodium dichloroisocyanurate"
81404,2893789,"BX 94"
81404,2893789,"Sodium dichloroisocyanurate"
81405,87901,"ACL 85"
81405,87901,"Trichloro-s-triazinetrione"
81405,87901,"N,N',N''-Trichloroisocyanuric acid"
81405,87901,"1,3,5-Trichloro-s-triazinetrione"
81405,87901,"Trichloroisocyanuric acid"
81405,87901,"1,3,5-Triazine-2,4,6(1H,3H,5H)-trione, 1,3,5-trichloro-"
81406,30622378,"(Mono(trichloro)tetra(monopotassium dichloro))penta-s-triazinetrione"
81406,30622378,"((Monotrichloro)tetra(monopotassium dichloro))pentaisocyanurate"
81406,30622378,"1,3,5-Triazine-2,4,6(1H,3H,5H)-trione, 1,3,5-trichloro-, mixt. with 1,3-dichloro-1,3,5-triazine-2,4,6(1H,3H,5H)-trione potassium salt"
81406,30622378,"1,3,5-Triazine-2,4,6(1H,3H,5H)-trione, 1,3,5-trichloro-, mixt. with 1,3-dichloro-1,3,5-triazine-2,4,6(1H,3H,5H)-trione potassium salt"
81406,30622378,"ACL-66"
81407,51580860,"Sodium dichloroisocyanurate dihydrate"
81407,51580860,"Sodium dichloro-s-triazinetrione dihydrate"
81407,51580860,"Sodium chlorocyanurate dihydrate"
81407,51580860,"Sodium dichloro cyanurate dihydrate"
81407,51580860,"1,3,5-Triazine-2,4,6,(1H,3H,5H)-trione, 1,3-dichloro-, sodium salt, dihydrate"
81408,56359,"Thiocyanic acid, methylene ester, mixt. with hexabutyldistannoxane"
81408,56359,"Methylenebis(thiocyanate) with TBTO"
81408,56359,"Thiocyanic acid, methylene ester, mixt. with hexabutyldistannoxane"
81408,56359,"Bx 29"
81408,6317186,"Thiocyanic acid, methylene ester, mixt. with hexabutyldistannoxane"
81408,6317186,"Methylenebis(thiocyanate) with TBTO"
81408,6317186,"Thiocyanic acid, methylene ester, mixt. with hexabutyldistannoxane"
81408,6317186,"Bx 29"
81408,76397814,"Thiocyanic acid, methylene ester, mixt. with hexabutyldistannoxane"
81408,76397814,"Methylenebis(thiocyanate) with TBTO"
81408,76397814,"Thiocyanic acid, methylene ester, mixt. with hexabutyldistannoxane"
81408,76397814,"Bx 29"
81500,24959679,"Inorganic bromides resulting from soil treatment with combinations of chloropicrin, methyl bromide and propargyl bromide (180.199)"
81501,76062,"Chlor-o-pic"
81501,76062,"Telone C, component of"
81501,76062,"Trichloronitromethane"
81501,76062,"Chloropicrin"
81501,76062,"Larvacide"
81501,76062,"Methane, trichloronitro-"
81501,76062,"Nitrotrichloromethane"
81501,76062,"Profume A"
81501,76062,"Nitrochloroform"
81501,76062,"Pic-Clor"
81501,76062,"Nemex, component of"
81501,76062,"Picride"
81501,76062,"Picfume"
81501,76062,"Tri-Clor"
81501,76062,"Dolochlor"
81501,76062,"ENT-27"
81501,76062,"Microlysin"
81501,76062,"G 25"
81501,76062,"NCI-C00533"
81502,37287233,"1-Propene, 1,3-dichloro-, mixt. with 1,2-dichloropropene and trichloronitromethane"
81502,37287233,"Chloropicrin plus mixed dichloropropenes"
81502,37287233,"Chloropicrin-DD mixture"
81502,37287233,"Nemex"
81502,37287233,"1-Propene, 1,3-dichloro-, mixt. with 1,2-dichloropropene and trichloronitromethane"
81601,133073,"Folpet"
81601,133073,"N-((Trichloromethyl)thio)phthalimide"
81601,133073,"Folpan"
81601,133073,"Folpex"
81601,133073,"Phaltan"
81601,133073,"Folpex"
81701,2939802,"Captafol"
81701,2939802,"Captafol"
81701,2939802,"Captafol"
81701,2939802,"Difolatan"
81701,2939802,"(**)-Tetrachloroethyl)thio)-4-cyclohexene-1,2-dicarboximide (**)=cis-N-((1,1,2,2-"
81701,2939802,"4-Cyclohexene-1,2-dicarboximide, N-((1,1,2,2-tetrachloroethyl)thio)-, (Z)-"
81701,2939802,"Folcid"
81701,2939802,"Crisfolatan"
81701,2939802,"cis-N-((1,1,2,2-Tetrachloroethyl)thio)-4-cyclohexene-1,2-dicarboximide"
81702,2425061,"N-((1,1,2,2-Tetrachloroethyl)thio)-4-cyclohexene-1,2-dicarboximide"
81702,2425061,"Captafol (isomer unspec.)"
81801,1861445,"1-((2,3,6-Trichlorobenzyl)oxy)-2-propanol"
81801,1861445,"2,3,6-Trichlorobenzyloxypropanol"
81801,1861445,"TDP"
81801,1861445,"Tritac"
81801,1861445,"2-Propanol, 1-((2,3,6-trichlorobenzyl)oxy)-"
81801,1861445,"1-(2,3,6,-Trichlorobenzyloxy)propan-2-ol"
81801,1861445,"2-Propanol, 1-((2,3,6-trichlorophenyl)methoxy)-"
81801,1861445,"HRS 587"
81901,1897456,"Chlorothalonil"
81901,1897456,"2,4,5,6-Tetrachloro-1,3-dicyanobenzene"
81901,1897456,"Exotherm Termil"
81901,1897456,"Bravo"
81901,1897456,"Tuffcide"
81901,1897456,"Daconil 2787"
81901,1897456,"Tetrachloroisophthalonitrile"
81901,1897456,"1,3-Benzenedicarbonitrile, 2,4,5,6-tetrachloro-"
81901,1897456,"Forturf"
82001,93765,"Phortox"
82001,93765,"Inverton 245"
82001,93765,"Debroussaillant Super Concentre"
82001,93765,"Line rider"
82001,93765,"Spontox"
82001,93765,"Co-Op Concentrated 2,4,5-T"
82001,93765,"Esteron"
82001,93765,"Forst U 46"
82001,93765,"Brushtox"
82001,93765,"Estercide t-2 and t-245"
82001,93765,"Reddon"
82001,93765,"Tippon"
82001,93765,"Transamine"
82001,93765,"Fruitone A"
82001,93765,"Dinoxol"
82001,93765,"Reddox"
82001,93765,"Forron"
82001,93765,"Veon 245"
82001,93765,"Esteron Brush Killer"
82001,93765,"Trinoxol"
82001,93765,"Esteron 245"
82001,93765,"Fortex"
82001,93765,"Phenoxyacetic acid, 2,4,5-trichloro-"
82001,93765,"2,4,5-T"
82001,93765,"Brush-off 445 low volatile brush killer"
82001,93765,"Ded-weed lv-6 brushkil and t-5 brush kil"
82001,93765,"Dacamine"
82001,93765,"Fence rider"
82001,93765,"Tormona"
82001,93765,"Acetic acid, (2,4,5,-trichlorophenoxy)-"
82001,93765,"Envert-T"
82001,93765,"Trioxone"
82001,93765,"Ded-Weed"
82001,93765,"Verton 2T"
82001,93765,"Visko Rhap low volatile ester"
82001,93765,"Dacamine 4T"
82001,93765,"Brush rhap"
82001,93765,"Debroussaillant Concentre"
82001,93765,"BCF-Bushkiller"
82001,93765,"Veon"
82001,93765,"Ded-weed brush killer"
82001,93765,"Tributon"
82001,93765,"2,4,5-Trichlorophenoxyacetic acid"
82001,93765,"Weedone"
82004,13560991,"2,4,5-Trichlorophenoxyacetic acid, sodium salt"
82004,13560991,"Sodium 2,4,5-trichlorophenoxyacetate"
82011,53404845,"Acetic acid, (2,4,5-trichlorophenoxy)-, compd. with 1-dodecanamine (1:1)"
82011,53404845,"2,4,5-Trichlorophenoxyacetic acid, alkyl(C12) amine salt"
82011,53404845,"Alkyl* amine 2,4,5-trichlorophenoxyacetate *(100% C12)"
82011,53404845,"2,4,5-Trichlorophenoxyacetic acid, dodecylamine salt"
82011,53404845,"Acetic acid, (2,4,5-trichlorophenoxy)-, compd. with 1-dodecanamine (1:1)"
82012,53404856,"Acetic acid, (2,4,5-trichlorophenoxy)-, compd. with 1-tridecanamine (1:1)"
82012,53404856,"2,4,5-Trichlorophenoxyacetic acid, tridecylamine salt"
82012,53404856,"Alkyl* amine 2,4,5-trichlorophenoxyacetate *(100% C13)"
82012,53404856,"2,4,5-Trichlorophenoxyacetic acid, alkyl(C13) amine salt"
82012,53404856,"Acetic acid, (2,4,5-trichlorophenoxy)-, compd. with 1-tridecanamine (1:1)"
82013,53535378,"Acetic acid, (2,4,5-trichlorophenoxy)-, compd. with 1-tetradecanamine"
82013,53535378,"Acetic acid, (2,4,5-trichlorophenoxy)-, compd. with 1-tetradecanamine"
82013,53535378,"2,4,5-Trichlorophenoxyacetic acid, tetradecylamine salt"
82013,53535378,"Alkyl* amine 2,4,5-trichlorophenoxyacetate *(100% C14)"
82013,53535378,"2,4,5-Trichlorophenoxyacetic acid, alkyl(C14) amine salt"
82019,6369977,"Dimethylamine 2,4,5-trichlorophenoxyacetate"
82019,6369977,"2,4,5-Trichlorophenoxyacetic acid, dimethylamine salt"
82020,53404890,"N,N-Dimethyloleylamine 2,4,5-trichlorophenoxyacetate"
82020,53404890,"2,4,5-Trichlorophenoxyacetic acid, N,N-dimethyloleylamine salt"
82029,53404878,"Acetic acid, (2,4,5-trichlorophenoxy)-, compd. with (Z)-N-9-octadecenyl-1,3-propanediamine (1:1)"
82029,53404878,"N-Oleyl-1,3-propylenediamine 2,4,5-trichlorophenoxyacetate"
82029,53404878,"Acetic acid, (2,4,5-trichlorophenoxy)-, compd. with (Z)-N-9-octadecenyl-1,3-propanediamine (1:1)"
82029,53404878,"2,4,5-Trichlorophenoxyacetic acid, N-oleyl-1,3-propylenediamine salt"
82034,2008460,"Triethylamine 2,4,5-trichlorophenoxyacetate"
82034,2008460,"2,4,5-Trichlorophenoxyacetic acid, triethylamine salt"
82037,53404889,"N,N-Dimethyllinoleylamine 2,4,5-trichlorophenoxyacetate"
82037,53404889,"2,4,5-Trichlorophenoxyacetic acid, N,N-dimethyllinoleylamine salt"
82038,53404867,"2,4,5-Trichlorophenoxyacetic acid, diethylethanolamine salt"
82038,53404867,"Diethylethanolamine 2,4,5-trichlorophenoxyacetate"
82039,55256332,"N,N-Dimethyl oleyl-linoleyl amine 2,4,5-trichlorophenoxyacetate"
82039,55256332,"2,4,5-Trichlorophenoxyacetic acid, N,N-dimethyl oleyl-linoleyl amine salt"
82051,120398,"2,4,5-Trichlorophenoxyacetic acid, amyl ester"
82051,120398,"Trifenox 80"
82051,120398,"Amyl 2,4,5-trichlorophenoxyacetate"
82051,120398,"Acetic acid, (2,4,5-trichlorophenoxy)-, pentyl ester"
82051,120398,"(2,4,5-Trichlorophenoxy)acetic acid, amyl ester"
82051,120398,"Tormona 80"
82051,120398,"Amyl (2,4,5-trichlorophenoxy)acetate"
82051,120398,"2,4,5-T, amyl ester"
82052,1928581,"2,4,5-Trichlorophenoxyacetic acid, butoxyethoxypropanol ester"
82052,1928581,"Butoxyethoxypropanol 2,4,5-trichlorophenoxyacetate"
82053,2545597,"Butoxyethanol 2,4,5-trichlorophenoxyacetate"
82053,2545597,"2,4,5-Trichlorophenoxyacetic acid, butoxyethanol ester"
82053,2545597,"Butoxyethyl 2,4,5-trichlorophenoxyacetate"
82053,2545597,"2,4,5-Trichlorophenoxyacetic acid, 2-butoxyethyl ester"
82055,1928489,"Butoxypropyl 2,4,5-trichlorophenoxyacetate"
82055,1928489,"2,4,5-Trichlorophenoxyacetic acid, propylene glycol butyl ether ester of"
82055,1928489,"3-Butoxypropyl 2,4,5-trichlorophenoxyacetate"
82055,1928489,"2,4,5-Trichlorophenoxyacetic acid, 3-butoxypropyl ester"
82055,1928489,"Propylene glycol butyl ether 2,4,5-trichlorophenoxyacetate"
82055,1928489,"Acetic acid, (2,4,5-trichlorophenoxy)-, 3-butoxypropyl ester"
82056,93798,"Butyl 2,4,5-trichlorophenoxyacetate"
82056,93798,"2,4,5-Trichlorophenoxyacetic acid, butyl ester"
82057,53535312,"2,4,5-Trichlorophenoxyacetic acid, dipropylene glycol isobutyl ether ester of"
82057,53535312,"Dipropylene glycol isobutyl ether 2,4,5-trichlorophenoxyacetate"
82062,4938721,"Isobutyl 2,4,5-trichlorophenoxyacetate"
82062,4938721,"2,4,5-Trichlorophenoxyacetic acid, isobutyl ester"
82062,4938721,"2,4,5-Trichlorophenoxyacetic acid, methylpropyl ester"
82063,1928478,"2-Ethylhexyl 2,4,5-trichlorophenoxyacetate"
82063,1928478,"Acetic acid, (2,4,5-trichlorophenoxy)-, 2-ethylhexyl ester"
82063,1928478,"2,4,5-Trichlorophenoxyacetic acid, 2-ethylhexyl ester"
82063,1928478,"Acetic acid, (2,4,5-trichlorophenoxy)-, 2-ethylhexyl ester"
82063,1928478,"2,4,5-Trichlorophenoxyacetic acid, isooctyl ester of"
82063,1928478,"Acetic acid, (2,4,5-trichlorophenoxy)-, 2-ethylhexyl ester"
82063,1928478,"Isooctyl 2,4,5-trichlorophenoxyacetate"
82063,1928478,"Acetic acid, (2,4,5-trichlorophenoxy)-, 2-ethylhexyl ester"
82063,1928478,"Acetic acid, (2,4,5-trichlorophenoxy)-, 2-ethylhexyl ester"
82064,69462120,"2,4,5-Trichlorophenoxyacetic acid, 2-ethyl-4-methylpentyl ester"
82064,69462120,"2-Ethyl-4-methylpentyl 2,4,5-trichlorophenoxyacetate"
82066,93787,"2,4,5-T, isopropyl ester"
82066,93787,"Acetic acid, (2,4,5-trichlorophenoxy)-, isopropyl ester"
82066,93787,"2,4,5-Trichlorophenoxyacetic acid, isopropyl ester"
82066,93787,"Isopropyl 2,4,5-trichlorophenoxyacetate"
82072,2545597,"Use code no. 082053"
82073,53466867,"Propylene glycol isobutyl ether 2,4,5-trichlorophenoxyacetate"
82073,53466867,"2,4,5-Trichlorophenoxyacetic acid, propylene glycol isobutyl ether ester"
82074,68332796,"Propylene glycol caprylate"
82074,68332796,"Octanoic acid, ester with 1,2-propanediol"
82074,68332796,"Propylene glycol monocaprylate"
82075,53535323,"Tripropylene glycol isobutyl ether 2,4,5-trichlorophenoxyacetate"
82075,53535323,"2,4,5-Trichlorophenoxyacetic acid, tripropylene glycol isobutyl ether ester"
82077,55491333,"Tormona 100(pentyl 2,3,5-T)"
82077,55491333,"2,3,5-Trichlorophenoxyacetic acid, pentyl ester"
82078,2630162,"2,4,5-Trichlorophenoxyacetic acid, nonyl ester"
82078,2630162,"Nonyl 2,4,5-T"
82501,93721,"2,4,5-TP"
82501,93721,"Fenoprop"
82501,93721,"2-(2,4,5-Trichlorophenoxy)propionic acid"
82501,93721,"Fenoprop"
82501,93721,"Fenoprop"
82501,93721,"Silvex"
82501,93721,"Propanoic acid, 2-(2,4,5-trichlorophenoxy)-"
82503,2818168,"Silvex, potassium salt"
82503,2818168,"Silvex*, Potassium salt *(2-(2,4,5-trichlorophenoxy)propionic acid)"
82503,2818168,"2-(2,4,5-Trichlorophenoxy)propionic acid, potassium salt"
82503,2818168,"Kurosall"
82504,37913896,"Silvex*, Sodium salt *(2-(2,4,5-trichlorophenoxy)propionic acid)"
