,COMID,StateCode,Pwsid,SystemName,SourceName,SWSourceTy,Region
146,5894782,24,MD0210017,TOWN OF SHARPSBURG,Potomac River,1.0,2
147,11687584,24,MD0120003,MARYLAND AMERICAN WATER CO,WINTERS RUN,1.0,2
148,8449158,24,MD0100015,CITY OF FREDERICK,FISHING CREEK RESERVOIR,3.0,2
149,8431832,54,WV3303308,COMMUNITY OF PAW PAW,POTOMAC RIVER,1.0,2
150,4504396,24,MD0100020,TOWN OF MYERSVILLE,LITTLE CATOCTIN Creek,1.0,2
151,5891980,54,WV3300218,BERKELEY COUNTY PSD,POTOMAC RIVER,1.0,2
152,11687210,24,MD0060015,CITY OF WESTMINSTER,W BRANCH PATAPSCO,1.0,2
153,11687202,24,MD0060015,CITY OF WESTMINSTER,W BRANCH PATAPSCO COFFER DAM,3.0,2
154,11687638,24,MD0060015,CITY OF WESTMINSTER,CRANBERRY BRANCH,1.0,2
155,11687202,24,MD0060015,CITY OF WESTMINSTER,W BRANCH PATAPSCO GRABIAN FILT,3.0,2
156,5891530,24,MD0210015,MOUNT AETNA,Unnamed trib to Mount Aetna Creek,1.0,2
157,11687638,24,MD0060015,CITY OF WESTMINSTER,CRANBERRY BRANCH RESERVOIR,3.0,2
158,5891900,24,MD0210010,CITY OF HAGERSTOWN,POTOMAC RIVER,1.0,2
159,5891370,24,MD0210010,CITY OF HAGERSTOWN,EDGEMONT RESERVOIR,3.0,2
160,8448352,24,MD0100010,TOWN OF EMMITSBURG,RAINBOW LAKE,3.0,2
161,25031512,42,PA7670076,HANOVER MUNI WATER WORKS,SHEPPARD MYERS RESERVOIR,3.0,2
162,4726547,42,PA1230004,CHESTER WATER AUTHORITY,SUSQUEHANNA RIVER,1.0,2
163,25031508,42,PA7670076,HANOVER MUNI WATER WORKS,LAWRENCE SHEPPARD Reservoir,3.0,2
164,4727531,42,PA7670076,HANOVER MUNI WATER WORKS,KITZMILLER Reservoir,3.0,2
165,5891066,42,PA7280032,WAYNESBORO BORO AUTH,RATTLESNAKE RUN,1.0,2
166,8448128,42,PA7010019,GETTYSBURG MUNI AUTH,MARSH CREEK,1.0,2
167,5890962,42,PA7280032,WAYNESBORO BORO AUTH,WAYNESBORO RESERVOIR,3.0,2
168,4727491,42,PA7670076,HANOVER MUNI WATER WORKS,SLAGEL'S RUN,1.0,2
169,4727443,42,PA7010025,NEW OXFORD MUNI AUTH,CONEWAGO CREEK SOUTH BRNCH,1.0,2
170,5890692,42,PA7280042,SOUTH MOUNTAIN RESTORATION CTR,CARBAUGH RUN Reservoir,3.0,2
171,5890548,42,PA7280005,CHAMBERSBURG BORO WATER SYS,CONOCOCHEAGUE CREEK,1.0,2
172,4726087,42,PA7670100,YORK WATER CO,CODORUS CREEK S BRANCH,1.0,2
173,4726359,42,PA7360136,SAFE HARBOR POWER CORP,Lake Clarke,3.0,2
174,4724717,42,PA7670086,RED LION,BEAVER CREEK,1.0,2
175,5890376,42,PA7280043,BEAR VALLEY JOINT AUTH,BROAD RUN,1.0,2
176,4726353,42,PA7670086,RED LION,LAKE CLARKE,3.0,2
177,4726703,42,PA7670086,RED LION,RED LION RESERVOIR,3.0,2
178,4722267,42,PA7360058,CITY OF LANCASTER,Lake Clarke,3.0,2
179,4722265,42,PA7360123,COLUMBIA WATER CO,Lake Clarke,9.0,2
180,4722265,42,PA7670097,WRIGHTSVILLE BORO MUNI AUTH,LAKE CLARKE,3.0,2
181,4721555,42,PA7360058,CITY OF LANCASTER,CONESTOGA RIVER,1.0,2
182,4712094,42,PA7280045,FRANKLIN CO GEN AUTH,ROXBURY DAM RESERVOIR,3.0,2
183,4689253,42,PA4310032,WOOD BROAD TOP WELLS JMUN AUTH,Great TROUGH CREEK,1.0,2
184,4712088,42,PA7210043,SHIPPENSBURG BORO WATER AUTH,GUNTER VALLEY RESERVOIR,3.0,2
185,4689253,42,PA4310032,WOOD BROAD TOP WELLS JMUN AUTH,BUTCHER RUN,1.0,2
186,4720981,42,PA7360124,ELIZABETHTOWN BORO WATER,RESERVOIR,3.0,2
187,4720981,42,PA7360124,ELIZABETHTOWN BORO WATER,BACK RUN,1.0,2
188,4709588,42,PA7360124,ELIZABETHTOWN BORO WATER,CONEWAGO CREEK,1.0,2
189,4709552,42,PA7210028,UNITED WATER PA MECHANICSBURG,YELLOW BREECHES CREEK,1.0,2
190,4690227,42,PA4050021,SAXTON MUNI WATER AUTH,JUNIATA RIVER,1.0,2
191,4710004,42,PA7220038,MIDDLETOWN BORO WATER AUTH,IRON MINE RUN Reservoir,3.0,2
192,4689063,42,PA4050021,SAXTON MUNI WATER AUTH,PUTTS HOLLOW,1.0,2
193,4709474,42,PA7210029,PA AMERICAN WATER CO WEST,YELLOW BREECHES CREEK,1.0,2
194,4709476,42,PA7210046,STATE CORRECTIONAL INST,CEDAR RUN,1.0,2
195,4711004,42,PA7210002,CARLISLE WATER TRMT PLT,CONODOGUINET CREEK,1.0,2
196,4710010,42,PA7220036,STEELTON BORO WATER AUTH,SUSQUEHANNA RIVER,1.0,2
197,4688935,42,PA4050021,SAXTON MUNI WATER AUTH,MILLER RUN,1.0,2
198,4710964,42,PA7210049,CARLISLE SUBURBAN AUTH,CONODOQUINET CREEK,1.0,2
199,4712048,42,PA7210029,PA AMERICAN WATER CO WEST,CONODOGUINET CREEK,1.0,2
200,4709358,42,PA7220015,UNITED WATER PENNSYLVANIA,SWATARA CREEK,1.0,2
201,932050170,42,PA7220049,HARRISBURG MUNI WATER AUTH,SUSQUEHANNA RIVER,1.0,2
202,4709236,42,PA7220017,PA AMER WATER CO,SWATARA CREEK,1.0,2
203,4709228,42,PA7220017,PA AMER WATER CO,MANADA CREEK,1.0,2
204,4699193,42,PA4310016,MT UNION MUNICIPAL AUTH,SINGERS GAP Reservoir,3.0,2
205,4709974,42,PA7220015,UNITED WATER PENNSYLVANIA,SUSQUEHANNA RIVER,1.0,2
206,4709792,42,PA7220015,UNITED WATER PENNSYLVANIA,STONEY CREEK RESERVOIR,3.0,2
207,4699069,42,PA4310015,MAPLETON MUNI WATER AUTH,SCRUB RUN,1.0,2
208,4708722,42,PA7380010,LEBANON WATER AUTH,SWATARA CREEK,1.0,2
209,4709746,42,PA7220049,HARRISBURG MUNI WATER AUTH,DEHART RESERVOIR,3.0,2
210,4683660,42,PA4310012,HUNTINGDON BORO WATER DEPT,STANDING STONE CREEK,1.0,2
211,4699925,42,PA7500022,NEWPORT BORO WATER AUTH,JUNIATA RIVER,1.0,2
212,4684324,42,PA4070023,ALTOONA CITY AUTH,LAKE ALTOONA,3.0,2
213,4683646,42,PA4070023,ALTOONA CITY AUTH,KINTTANNING RESERVOIR,3.0,2
214,4683646,42,PA4070023,ALTOONA CITY AUTH,KITTANING POINT REServoir,3.0,2
215,4683022,42,PA4070023,ALTOONA CITY AUTH,ALLEGHENY RESERVIOR,3.0,2
216,4683170,42,PA4070023,ALTOONA CITY AUTH,KETTLE RESERVIOR,3.0,2
217,4683002,42,PA4310021,ALEXANDRIA BORO WATER AUTH,ROBINSON RUN impoundment,3.0,2
218,4683150,42,PA4070023,ALTOONA CITY AUTH,MILL RUN RESERVIOR,3.0,2
219,4518494,42,PA7220034,MILLERSBURG WATER AUTH,WICONISCO RIVER,1.0,2
220,4707784,42,PA7380010,LEBANON WATER AUTH,LEBANON RESERVOIR,3.0,2
221,4518462,42,PA7220022,LYKENS BORO AUTH,RATTLING CREEK,1.0,2
222,4518458,42,PA7220037,WILLIAMSTOWN BORO AUTH,RATTLING CREEK East Branch,1.0,2
223,4697615,42,PA4340008,MIFFLINTOWN MUNI AUTH,Clearview Reservoir,3.0,2
224,4682858,42,PA4070023,ALTOONA CITY AUTH,HOMER GAP RESERVIOR,3.0,2
225,4682684,42,PA4310019,PETERSBURG BOR WATER AUTH,REEDS RUN Reservoir,3.0,2
226,4682626,42,PA4070023,ALTOONA CITY AUTH,BELLWOOD RESERVIOR,3.0,2
227,4779905,42,PA3540038,SCHUYLKILL CO MUN. AUTH.,INDIAN RUN RESERVOIR,3.0,2
228,4682504,42,PA4070023,ALTOONA CITY AUTH,LOUP RUN,1.0,2
229,4683102,42,PA4070023,ALTOONA CITY AUTH,TIPTON RESERVOIR,3.0,2
230,4683098,42,PA4070021,TYRONE WATER DEPARTMENT,SINKing RUN RESERVIOR,3.0,2
231,4779515,42,PA3540017,BLYTHE TWP MUNICIPAL AUTHORITY,CRYSTAL Reservoir,3.0,2
232,4779431,42,PA3540035,MINERSVILLE MUNICIPAL WATER AU,RESERVOIR 1,3.0,2
233,4697495,42,PA4440010,LEWISTOWN BORO MUNI AUTH,LAUREL CREEK DAM,3.0,2
234,4520082,42,PA4550011,SPRING TWP MUNICIPAL AUTHORITY,KERN RUN,1.0,2
235,4674821,42,PA6170023,HOUTZDALE MUNICIPAL AUTHORITY,MOSHANNON CREEK,1.0,2
236,4779891,42,PA3540035,MINERSVILLE MUNICIPAL WATER AU,RESERVOIR 2,3.0,2
237,8140340,42,PA4140096,STATE COLLEGE BORO WATER AUTH.,SHINGLETOWN REServoir,3.0,2
238,4779389,42,PA3540038,SCHUYLKILL CO MUN. AUTH.,TAR RUN RESERVOIR,3.0,2
239,4520040,42,PA4550016,MIDDLEBURG MUNICIPAL AUTHORITY,BOWERSOX RUN West BRNCH,1.0,2
240,4520040,42,PA4550016,MIDDLEBURG MUNICIPAL AUTHORITY,BOWERSOX RUN East BRNCH,1.0,2
241,4779359,42,PA3540038,SCHUYLKILL CO MUN. AUTH.,KAUFFMAN RESERVOIR,3.0,2
242,4520032,42,PA4550016,MIDDLEBURG MUNICIPAL AUTHORITY,ERB RUN,1.0,2
243,4779353,42,PA3540038,SCHUYLKILL CO MUN. AUTH.,MT LAUREL (Mud Run Reservoir),3.0,2
244,4673937,42,PA6170023,HOUTZDALE MUNICIPAL AUTHORITY,MOUNTAIN BRANCH 1,1.0,2
245,4673937,42,PA6170023,HOUTZDALE MUNICIPAL AUTHORITY,MOUNTAIN BRANCH 2,1.0,2
246,4518640,42,PA3540030,ASHLAND AREA WATER AUTHORITY,ASHLAND RESERVOIR,3.0,2
247,4673841,42,PA6170023,HOUTZDALE MUNICIPAL AUTHORITY,MOUNTAIN BRANCH 3,1.0,2
248,4517476,42,PA3540044,SHENANDOAH MUN WATER AUTHORITY,RAVEN RUN Reservoir #2,3.0,2
249,4517430,42,PA3540044,SHENANDOAH MUN WATER AUTHORITY,RAVEN RUN Reservoir #3,3.0,2
250,2604925,42,PA4490024,CONSUMERS PA WATER CO.-R.C.DIV,BEAR GAP #1 RESERVOIR,3.0,2
251,2605067,42,PA3540044,SHENANDOAH MUN WATER AUTHORITY,RINGTOWN Reservoir #6,3.0,2
252,8140436,42,PA4140098,ROCKVIEW,MCBRIDES GAP impoundment,3.0,2
253,2604843,42,PA4490024,CONSUMERS PA WATER CO.-R.C.DIV,BEAR GAP #6 RESERVOIR,3.0,2
254,2604831,42,PA3540044,SHENANDOAH MUN WATER AUTHORITY,RINGTOWN Reservoir #5,3.0,2
255,4674963,42,PA4140087,PA AMER WATER CO - MOSHANNON,PHILIPSBURG RESERVOIR,3.0,2
256,4517250,42,PA4490007,MUNICIPAL AUTHORITY SUNBURY,LITTLE SHAMOKIN CReeK,1.0,2
257,4518920,42,PA4490007,MUNICIPAL AUTHORITY SUNBURY,SUSQUEHANNA RIVER,1.0,2
258,4519260,42,PA4140084,MILLHEIM BORO MUNICIPAL AUTH.,ELK CREEK,1.0,2
259,4673195,42,PA6170041,COOPER TWP MUNICIPAL AUTH,BLACK BEAR RUN,1.0,2
260,4520410,42,PA4140084,MILLHEIM BORO MUNICIPAL AUTH.,PHILLIPS CREEK,1.0,2
261,2605005,42,PA4470007,DANVILLE MUNICIPAL WATER AUTH.,SUSQuehanna RIVER North BRANCH,1.0,2
262,8154011,42,PA4600012,MIFFLINBURG BORO WATER DEPT.,MIFFLINBURG Reservoir,3.0,2
263,2602907,42,PA4190008,UNITED WATER PA BLOOMSBURG OP,FISHING CREEK,1.0,2
264,8152569,42,PA4490023,PA AMERICAN WHITE DEER,SUSQUEHANNA RIVER West Branch,1.0,2
265,8139508,42,PA4180055,PORTER TOWNSHIP MUNICIPAL AUTH,SINK RUN,1.0,2
266,8152113,42,PA4490023,PA AMERICAN WHITE DEER,SPRUCE RUN RESERVOIR,3.0,2
267,9436771,34,NJ0102001,ATLANTIC CITY MUA,DOUGHTY RESERVOIR,3.0,2
268,9481090,34,NJ1712001,SALEM WATER DEPARTMENT,LAUREL LAKE,3.0,2
269,4726667,24,MD0120016,HARFORD COUNTY D.P.W.,SUSQUEHANNA RIVER,1.0,2
270,4726667,24,MD0120012,CITY OF HAVRE DE GRACE,SUSQUEHANNA RIVER,1.0,2
271,4726667,24,MD0070017,PERRYPOINT V.A. HOSPITAL,SUSQUEHANNA River,1.0,2
272,9481080,34,NJ1712001,SALEM WATER DEPARTMENT,ELKIN POND,3.0,2
273,4763212,24,MD0070016,TOWN OF NORTH EAST,NORTH EAST CreeK 1,1.0,2
274,4763642,24,MD0070011,TOWN OF ELKTON,Elkton Reservoir,3.0,2
275,4726619,24,MD0070020,PORT DEPOSIT,SUSQUEHANNA River,1.0,2
276,4726307,24,MD0120002,CHAPEL HILL,DEER CREEK,1.0,2
277,4763634,24,MD0070016,TOWN OF NORTH EAST,NORTH EAST CreeK 2,1.0,2
278,4651950,10,DE0000564,UNITED WATER DELAWARE,CHRISTINA RIVER,1.0,2
279,4726595,24,MD0120016,HARFORD COUNTY D.P.W.,CONOWINGO RESERVOIR,3.0,2
280,4726595,24,MD0300002,BALTIMORE CITY,CONOWINGO RESERVOIR,3.0,2
281,4651944,10,DE0000630,NEWARK WATER DEPT.,WHITE CLAY CREEK,1.0,2
282,4651352,42,PA1230012,UNITED WATER BETHEL,WHITE CLAY CREEK,1.0,2
283,4651352,42,PA1230012,UNITED WATER BETHEL,RED CLAY CREEK,1.0,2
284,4651374,10,DE0000564,UNITED WATER DELAWARE,WHITE CLAY CREEK,1.0,2
285,4651348,10,DE0000564,UNITED WATER DELAWARE,RED CLAY CREEK,1.0,2
286,4655442,10,DE0000663,WILMINGTON WATER DEPARTMENT,BRANDYWINE RIVER,1.0,2
287,4652118,10,DE0000663,WILMINGTON WATER DEPARTMENT,HOOPES RESERVOIR,3.0,2
288,4726435,42,PA1230004,CHESTER WATER AUTHORITY,OCTORARO RESERVOIR,3.0,2
289,4724989,42,PA1150106,PA AMERICAN COATESVILLE,OCTORARO RIVER WEST BRANCH,1.0,2
290,4494764,42,PA1460073,PHILADELPHIA SUBURBAN WATER CO,CHESTER CREEK,1.0,2
291,4495704,42,PA1460073,PHILADELPHIA SUBURBAN WATER CO,RIDLEY CREEK,1.0,2
292,4495988,42,PA1460073,PHILADELPHIA SUBURBAN WATER CO,CRUM CREEK Reservoir,3.0,2
293,4491946,34,NJ0325001,U S ARMY FORT DIX,RANCOCAS CREEK impoundment,3.0,2
294,4650602,42,PA1150098,PSW WEST CHESTER,Brandywine Creek East Branch,1.0,2
295,4495938,42,PA1150098,PSW WEST CHESTER,FERN HILL RESERVOIR,3.0,2
296,4784831,42,PA1510001,PHILADELPHIA WATER DEPARTMENT,SCHUYLKILL RIVER 1,1.0,2
297,4648746,42,PA1150106,PA AMERICAN COATESVILLE,ROCK RUN RESERVOIR,3.0,2
298,4782629,42,PA1510001,PHILADELPHIA WATER DEPARTMENT,SCHUYLKILL RIVER 2,1.0,2
299,4648714,42,PA1150026,DOWNINGTOWN WATER AUTHORITY,BRANDYWINE CreeK East Branch,1.0,2
300,4488292,34,NJ0327001,NJ AMERICAN W CO WESTERN DIV,DELAWARE RIVER,1.0,2
301,4488292,42,PA1510001,PHILADELPHIA WATER DEPARTMENT,DELAWARE RIVER,1.0,2
302,9441311,34,NJ1506001,BRICK TOWNSHIP MUA,METEDECONK RIVER,1.0,2
303,4481901,34,NJ0305001,BURLINGTON CITY WATER DE,DELAWARE RIVER,1.0,2
304,4721335,42,PA7360099,NEW HOLLAND BOROUGH,New Holland RESERVOIR,3.0,2
305,4481883,42,PA1090001,PSW BRISTOL,DELAWARE RIVER,1.0,2
306,4782501,42,PA1460046,PA AMERICAN NORRISTOWN,SCHUYLKILL RIVER 1,1.0,2
307,4782501,42,PA1460046,PA AMERICAN NORRISTOWN,SCHUYLKILL RIVER 2,1.0,2
308,4781739,42,PA1460073,PHILADELPHIA SUBURBAN WATER CO,PICKERING CREEK RESREVOIR,3.0,2
309,4781741,42,PA1460073,PHILADELPHIA SUBURBAN WATER CO,PERKIOMEN CREEK Reservoir,3.0,2
310,4781739,42,PA1460073,PHILADELPHIA SUBURBAN WATER CO,SCHUYLKILL RIVER,1.0,2
311,4481835,42,PA1090026,LOWER BUCKS CO JOINT MUN AUTH,DELAWARE RIVER,1.0,2
312,4782487,42,PA1150077,PHOENIXVILLE WATER DEPT,SCHUYLKILL RIVER 1,1.0,2
313,9441199,34,NJ1352005,NJ WATER SUPPLY AUTH MAN,MANASQUAN RIVER impoundment,3.0,2
314,4480999,42,PA1460073,PHILADELPHIA SUBURBAN WATER CO,NESHAMINY CREEK,1.0,2
315,4782483,42,PA1150077,PHOENIXVILLE WATER DEPT,SCHUYLKILL RIVER 2,1.0,2
316,9441151,34,NJ1352005,NJ WATER SUPPLY AUTH MAN,MANASQUAN RESERVOIR,3.0,2
317,4722077,42,PA7360045,EPHRATA AREA JOINT AUTHORITY,COCALICO CREEK,1.0,2
318,4782471,42,PA1150166,CITIZENS UTILITIES HOME WATER,SCHUYLKILL RIVER,1.0,2
319,6263432,34,NJ1345001,NJ AMERICAN W CO MONMOUT,GLENDOLA RESERVOIR,3.0,2
320,6262928,34,NJ1345001,NJ AMERICAN W CO MONMOUT,SHARK RIVER,1.0,2
321,6262926,34,NJ1345001,NJ AMERICAN W CO MONMOUT,JUMPING BROOK RESERVOIR,3.0,2
322,2590277,42,PA1090037,MORRISVILLE MUNIC AUTHORITY,DELAWARE RIVER,1.0,2
323,2590277,34,NJ1111001,TRENTON WATER DEPARTMENT,DELAWARE RIVER,1.0,2
324,4720739,42,PA7360017,DENVER BORO WATER AUTH,COCALICO CREEK,1.0,2
325,2590277,42,PA1090074,PA AMERICAN WATER CO- YARDLEY,DELAWARE RIVER,1.0,2
326,4782683,42,PA3060010,BIRDSBORO MUNI WATER AUTH,INDIAN RUN RESERVOIR,3.0,2
327,4782439,42,PA1460037,POTTSTOWN BOROUGH WATER AUTH.,SCHUYLKILL RIVER,1.0,2
328,4781301,42,PA3060010,BIRDSBORO MUNI WATER AUTH,HAY CREEK,1.0,2
329,6263354,34,NJ1345001,NJ AMERICAN W CO MONMOUT,SWIMMING RIVER RESERVOIR,3.0,2
330,4783313,42,PA3060101,WERNERSVILLE STATE HOSP,SOUTH MOUNTAIN (Hospital) CREEK,1.0,2
331,4783313,42,PA3060101,WERNERSVILLE STATE HOSP,SPRING CREEK,1.0,2
332,4780947,42,PA3060081,BOYERTOWN MUNI AUTH,TROUT RUN RESERVOIR,3.0,2
333,4781081,42,PA3060081,BOYERTOWN MUNI AUTH,IRONSTONE CREEK,1.0,2
334,4782657,42,PA3060081,BOYERTOWN MUNI AUTH,POPODICKON RESERVOIR,3.0,2
335,2590217,42,PA1090130,BUCKS CO WATER&SEWER AUTH-WW,DELAWARE RIVER,1.0,2
336,2590281,34,NJ1017001,UNITED WATER  LAMBERTVILLE,RT 518 UPPER RESERVOIR,3.0,2
337,4783213,42,PA3060066,WESTERN BERKS WATER AUTH,TULPEHOCKEN CREEK,1.0,2
338,2591301,42,PA1090062,SELLERSVILLE BORO WATER WORKS,CATCHBASIN,3.0,2
339,4780681,42,PA1460023,EAST GREENVILLE BORO WATER DEP,PERKIOMEN CREEK,1.0,2
340,9514916,34,NJ1219001,SAYREVILLE W DEPT,SOUTH RIVER,1.0,2
341,4780611,42,PA3060059,READING AREA WATER AUTH,MAIDEN CREEK,1.0,2
342,4782243,42,PA3060059,READING AREA WATER AUTH,LAKE ONTELAUNEE,3.0,2
343,9513452,34,NJ2004002,ELIZABETHTOWN WATER CO,RARITAN RIVER 1,1.0,2
344,9513420,34,NJ2004002,ELIZABETHTOWN WATER CO,RARITAN RIVER 2,1.0,2
345,4779733,42,PA3540015,AUBURN BOROUGH MUNICIPAL AUTH,STONY CREEK REServoir,3.0,2
346,4778981,42,PA3060035,HAMBURG MUNI WATER&SEWER AUTH,Hamburg Reservoir,3.0,2
347,4187763,42,PA3390024,ALLENTOWN CITY BUREAU OF WATER,LITTLE LEHIGH CREEK,1.0,2
348,4188283,42,PA3390024,ALLENTOWN CITY BUREAU OF WATER,LEHIGH RIVER,1.0,2
349,6261548,34,NJ2013001,RAHWAY W DEPT,RAHWAY RIVER,1.0,2
350,4779899,42,PA3540041,SCHUYLKILL HAVEN BORO WATER,TUMBLING RUN (UPPER),3.0,2
351,4187621,42,PA3480057,NORTHAMPTON BORO MUN AUTHORITY,CLEAR SPRING POND,2.0,2
352,4188233,42,PA3480057,NORTHAMPTON BORO MUN AUTHORITY,LEHIGH RIVER,1.0,2
353,2588453,42,PA3480050,CITY OF EASTON-BUREAU OF WATER,DELAWARE RIVER,1.0,2
354,6250812,34,NJ0712001,NJ AMERICAN W CO SHORT H,CANOE BROOK RESERVOIR 2,3.0,2
355,6250812,34,NJ0712001,NJ AMERICAN W CO SHORT H,CANOE BROOK RESERVOIR 1,3.0,2
356,6250814,34,NJ0712001,NJ AMERICAN W CO SHORT H,PASSAIC RIVER RESERVOIR,3.0,2
357,6250814,34,NJ0712001,NJ AMERICAN W CO SHORT H,PASSAIC RIVER,1.0,2
358,4779835,42,PA3540038,SCHUYLKILL CO MUN. AUTH.,WOLFE CREEK RESERVOIR,3.0,2
359,4779395,42,PA3540027,MARY D COMMUNITY ASSOCIATION,RESERVOIR 2,3.0,2
360,4779395,42,PA3540027,MARY D COMMUNITY ASSOCIATION,RESERVOIR 1,3.0,2
361,4779885,42,PA3540038,SCHUYLKILL CO MUN. AUTH.,EISENHUTH RESERVOIR,3.0,2
362,6251366,34,NJ1424001,SOUTHEAST MORRIS COUNTY,CLYDE POTTS RESERVOIR,3.0,2
363,4517428,42,PA3540011,MAHANOY TWP AUTH,MAH DIV CRAIGS FEED,3.0,2
364,4517542,42,PA3540011,MAHANOY TWP AUTH,ANTH DIV RES 1,3.0,2
365,4517428,42,PA3540011,MAHANOY TWP AUTH,MAH DIV RES 5,3.0,2
366,4517542,42,PA3540011,MAHANOY TWP AUTH,ANTH DIV RES 2,3.0,2
367,24851242,42,PA3540011,MAHANOY TWP AUTH,MAH DIV RES 2,3.0,2
368,4517428,42,PA3540011,MAHANOY TWP AUTH,MAH DIV RES 1,3.0,2
369,4517380,42,PA3540011,MAHANOY TWP AUTH,MAH DIV RES 4,3.0,2
370,2586343,34,NJ2108001,HACKETTSTOWN MUA,LOWER MINE HILL RESERVOIR,3.0,2
371,4517356,42,PA3540011,MAHANOY TWP AUTH,PEDLERS RESERVOIR,3.0,2
372,4188159,42,PA3130009,LEHIGHTON WATER AUTHORITY,LEHIGH RIVER,1.0,2
373,4187339,42,PA3130044,JIM THORPE BOROUGH WATER WEST,MAUCH CHUNK CREEK,1.0,2
374,4779123,42,PA3540012,TAMAQUA AREA WATER AUTHORITY,STILL CREEK Reservoir,3.0,2
375,2586341,34,NJ2108001,HACKETTSTOWN MUA,BURD RESERVOIR,3.0,2
376,4187317,42,PA3130009,LEHIGHTON WATER AUTHORITY,LONG RUN RESERVOIR 1,3.0,2
377,4187257,42,PA3130009,LEHIGHTON WATER AUTHORITY,LONG RUN RESERVOIR 2,3.0,2
378,2604989,42,PA3540011,MAHANOY TWP AUTH,MAH DIV LOFTY RESERVOIR BLUE HEAD,3.0,2
379,4188073,42,PA3480055,CITIZENS UTILITIES-BLUE MTN.,ROSS COMMON CREEK,3.0,2
380,6251152,34,NJ1605002,PASSAIC VALLEY W COMM,PASSAIC RIVER,1.0,2
381,4187189,42,PA3130009,LEHIGHTON WATER AUTHORITY,PINE RUN RESERVOIR,3.0,2
382,4188099,42,PA3480046,CITY OF BETHLEHEM,WILD CREEK RESERVOIR,3.0,2
383,6249816,34,NJ1605002,PASSAIC VALLEY W COMM,POMPTON RIVER,1.0,2
384,6249816,34,NJ1613001,N.J.D.W.S.C. WANAQUE NO.,POMPTON RIVER,1.0,2
385,4154420,42,PA3480055,CITIZENS UTILITIES-BLUE MTN.,CHERRY CREEK,1.0,2
386,2587783,42,PA3480038,PA AMERICAN BANGOR SYSTEM,MARTINS CREEK WEST Fork,1.0,2
387,4187141,42,PA2408001,HAZLETON CITY AUTH WATER DEPT,OBERSON'S RUN,1.0,2
388,4187091,42,PA2408001,HAZLETON CITY AUTH WATER DEPT,BIESEL'S RUN,1.0,2
389,4187087,42,PA2408001,HAZLETON CITY AUTH WATER DEPT,QUAKAKE CREEK,1.0,2
390,2605079,42,PA2408001,HAZLETON CITY AUTH WATER DEPT,WOLFE'S RUN (Humboldt Reservoir),3.0,2
391,2587731,42,PA3480059,PORTLAND BORO AUTHORITY,RESERVOIR,3.0,2
392,4188109,42,PA2408001,HAZLETON CITY AUTH WATER DEPT,DRECK CREEK RESERVOIR,3.0,2
393,2604389,42,PA2408001,HAZLETON CITY AUTH WATER DEPT,STONY CABIN CREEK,1.0,2
394,6249546,34,NJ1401001,BOONTON WATER DEPT,TAYLOR TOWN RES,3.0,2
395,4187009,42,PA2400148,STOCKTON WATER SYSTEM,POND #2,2.0,2
396,4187009,42,PA2400148,STOCKTON WATER SYSTEM,POND #3,2.0,2
397,4187009,42,PA2400148,STOCKTON WATER SYSTEM,POND #1,2.0,2
398,6250926,34,NJ0238001,UNITED WATER NJ,ORADEL RESERVOIR,3.0,2
399,4188053,42,PA2408001,HAZLETON CITY AUTH WATER DEPT,LEHIGH RIVER,1.0,2
400,4186987,42,PA2408001,HAZLETON CITY AUTH WATER DEPT,SHAFFERS RUN,3.0,2
401,6251424,34,NJ1605002,PASSAIC VALLEY W COMM,POINT VIEW RESERVIOR,3.0,2
402,6251424,34,NJ1613001,N.J.D.W.S.C. WANAQUE NO.,POINT VIEW RESERVOIR,3.0,2
403,6250960,34,NJ1403001,BUTLER WATER DEPT,KIKEOUT RESERVOIR,3.0,2
404,6250614,34,NJ1613001,N.J.D.W.S.C. WANAQUE NO.,Pompton Lake reservoir,3.0,2
405,4153540,42,PA2450034,STROUDSBURG MUNI AUTH,BRODHEAD CREEK,1.0,2
406,6246862,34,NJ0714001,NEWARK WATER DEPT,PEQUANNOCK RIVER RESERVOIR,3.0,2
407,4185917,42,PA3480046,CITY OF BETHLEHEM,TUNKHANNOCK CREEK,1.0,2
408,8151983,42,PA4490023,PA AMERICAN WHITE DEER,WHITE DEER CREEK,1.0,2
409,8135664,42,PA4180048,CITY OF LOCK HAVEN-WATER DEPT.,OHL RESERVOIR,3.0,2
410,8153427,42,PA4180062,CRAWFORD TOWNSHIP AUTHORITY,GOTTSCHALL RUN,1.0,2
411,4672495,42,PA6170016,CITY OF DUBOIS WATER DEPART.,DUBOIS RESERVOIR,3.0,2
412,8135654,42,PA4180048,CITY OF LOCK HAVEN-WATER DEPT.,KELLER RESERVOIR 1,3.0,2
413,8135654,42,PA4180070,CENT.CLINTON CO.WATER FIL.AUTH,KELLER RESERVOIR 2,3.0,2
414,8145272,42,PA4410156,JERSEY SHORE AREA JNT WAT AUTH,PINE CREEK,1.0,2
415,8153125,42,PA4410173,WILLIAMSPORT MUN. WATER AUTH.,MOSQUITO CREEK,1.0,2
416,4671647,42,PA6170345,QUEHANNA MOTIVATIONAL BOOTCAMP,UPPER THREE RUNS Reservoir,3.0,2
417,8151551,42,PA4410173,WILLIAMSPORT MUN. WATER AUTH.,HAGERMAN RUN,1.0,2
